AuthorId,PaperIds
308738,1848319 784476 666425 314055 53605 1423314 1247994 800060 1045588 1386082 699824 1511000 1340871 1330050 1824456 1510294 1367698 1276703 843345 669105 617371 139612 2231575 2148865 667115 993495 2023745 1686042 1133171 631756 2234756 1767101 1550391 1546475 1380466 999360 235077 1944344 1936531 990289 536260 464075 1434512 1708632 1185953 1268856
62984,2123749 2081944 1926166 1804732 1650258 1542763 1494324 1330683 1009242 999211 567888 452986 432850 316282 204531 77274 62138 1848846 1423808 1140592 436903 1699311 1571576 1425746 875518 644802 589321 358853 323767 1514879 938884 1304305 1542586 1233619 65501 1345739 2147903 1610740 1290378 1401535 2081382 2034939 1210726 1835622 752081 673684 1988262 1408384 1309805 1168906 901384 165351 15533 1623697 2062401 1490095 1354952 1258404 1171898 629173 169894 526406 621653 794620 1689537 978906 614191 210299 1917068 272790 17240 1348410 1127084 1063899 628586 427191 7694 1653130 615926 36575 708274 2237096 1457155 332587 2058602 995755 22245 130112 1291998 2248521 2232688 1883810 418242 2151004 1100907 107189 135533
144905,2159233 1959436 1635928 929719 843186 800382 738530 735041 686110 646140 602417 587065 525008 927393 6881 1647845 2213689 1481907 1405041 697190 695335 1576570 1790036 1627928 1199615 1153477 1965056 1445674 2203601 1706006 566745 380981 1465254 365263 1732208 1732208 1051692 1320692 401395 1742460 1948201 1595729 1087145 1982055 617855 1673486 543616 1643880 1998675 428755
202256,606905 609385 1273578 602736 1436194 1900730 813451 717819 1717534 2030006 241869 975697 2230136 1678576 1594471 1031546 142669 449846 239816 612886 36170 241002
1537556,1798212 1272560 823132 816963 95818 1839172 2132294 233048 1731009 920357 2048145 348535 1215878 1215676 2013640 658924 635061 435578 1606325 2146362 810996 308005 686441 397854 146562 772530 170678 1566117 1510582 834211 1713145 1849036 2217432 2057225 2154774 2051585 1257496 1389534 850421 1644304 2216796 1191092 1694697 630752 1644736 423541 159065 1276260 54474 2035209 392845 2086058 1968605 265477 1883626 1132434 2009632 2128158 829429 1789301 1443836 2175158 2247022 1962940 1036824 985196 675915 480708 1090173 625568 108906 322804 1587051 2202669 188814 411957 599462 699296 1650485 1246037 244703 2256998 1022192 356667 2179200 229857 276570 1325551 1507219 1909862 313471 1767181 930668 40990 861870 1814399 965180 780602 2207232 1440106 2051045 307589 630606 600976 1043573 1787148 1996761 364028 1064787 1669608 1198971 1899119 481546 521554 1186747 1741607 1237477 1875809 1868653 1185419 907434 1941946 1433575 779260 265243 419292 665390 739557 498400 2193554 2149028 1828139 72719 989480 751726 1845710 1350102 2220164 687260 485700 272731 2140518 1549026 1241071 883470 566292 269159 306173 206449 118117 110373 2207916 1979441 1260404
1267222,1887457 1628295 841548 354607 2039764 2129127 901788 291660 1926280 794375 1984962 900342 1235337 2219861 2074762 1470008 132316 344019 2052440 1793750 1432804 1033527 2143657 883777 325439 1071162 2165727 1692509 1485189 616782 1012564 1551919 1585648 826267 380628 831151 1297450 1637802 1323038 1653091 1304904 446110 1101595 784200
1315759,2257619 2070365 1896002 1370698 1239319 202317 1080670 1102326 1843679 371326
1676832,1145087 1141365 384886 351605 919114 126015 1034825 103572 2018737 1834251 973171 1975039 1311019 1642452 2127266 507600 230677 1219670 1807436 1864622 1858495 2094140 1258552 1226520 1828540 1498187 765682 736385 1398207 1410409 1722747 418723 30223 346975 1070152 1956096 129209 2121776 1050871 685313 2008136 1942176 1232918 381604 1497530 811621 132914 2143466 160239 91801 1221051 300658 273204 884276 1821355 758809 1619224 221859 778689 692729 718650 1791764 1738572 1603157 464956 1706475 2060156 2072727 407525 542614 116241 314960 1552747 734400 1019702 1409026 427154 1222981 51954
226858,452044 764519 2218038 652547 2228087 1179982 897587 1842386 243538 873485 1689356 863935 688706 74950 375147 1642157 2137475 328317 2179641 784654 1550760 126126 1449472
1013301,1231171 760121 1862588 539219 78734 550001 1106001 981974 273205 92462 127309 1807091 1849783 1806160 2196742 2035491 1917396 841012 1959576 1624597
382556,2230444 115787 999768 2006893 846869 2169228 1728518 1364310 902571 1365337 912668 99929 1928965 663149 2153536 1468210 1402687 1977899
1242718,1904034 1394671 48218 1749428 970504 457804 1969058 1803195 953090 443131 966751 1932007 362034 2100220 1125989 1959865 1472896 2006741 874164 2068603 21098 1877919 1494144 274911 1367861 1906603 1906603 1100699 1991136 1707485 613690 551578 752805 158041 158041
104031,26601 558719 1305845 872487 1888194 1445697 1591647 469311 368379 309076 1251967 713052 1955213 1719282 1458627 1526511 1396250 574576 237481 441930 1187270 1804088 866444 688937 302778 1794389 287437 200890 2094367 1975060 839442 899341 1014885 1454046 982313 1507726 229945 1387140 415256 717045 1746102 1614609 555089 726067 116697 1747651 1385944 1562649 1811695 1705766 1205667 1596697 2223069 265353 137120 1095454 1045193 1939390 1143004 1013869 1339073 1106648 313069 1830884 1397627 127069 958915 2108066 1816200 931743 885971 830343 1561511
1570407,483401 1292030 1187164 418618 320065 1216544 1255792 68778 1328487 520516 753435 2233082 1479485 1362257 1311555 711477 641098 1434435 1514947
783981,2117327 2097660 1935985 1706764 1573682 441595 280191 239659 584836 1758791 1959637 84507 398345 2005820 1249324 257975 1407259 1298587 1090379 596952 1613043 1314369 1004120 1286709 1212661 1737233 1621964 1177305 1872695 1804192 1271918 1088808 173847 2156166 2040179 1302436 1409952 285924 1057482 1364755 1267186 1910119 59658 172410 1937 945839 1090016 1529673 646857 679109 2102977 1426006 647364 1382059 879159 279198 919624 1970200
1824369,109293 1373629 761501 662604 2249147 336405 98318 1886159 1012947 1541674 711843 1165528 1437353 507713 1045244 41572 459505 2183351 544347 1539445 346949 2217874 2074463 366185 598133 1668341 1534388 2158825 1943246
1775218,2174450 1927059 1767522 1678130 344356 1263230 119272 1558258 1587436 2221561 373986 430194 1081587 1795317 1795317 687147 2003362 1435392 410647 1617742 1339517 1414548 1216752 1216752 372493 1362819 1362819 1430982 1787989 1680251 717205 1964997 783979 203664 1948250 886576 565394 1424130 1939507 1691132 481680 1047164 91622 823148 1974120 1221851 520393 449366 2154613 1492992 1638335 1697933 1633965 130219 1434838 1730620 2058061 1321661 675425 675425 2223880 1461577 1900291 310975 603213 603213 1397959 43540 43540 33103 33103 334616 334616 1971480 1968966 359377 368717 1593425 1593425 1251743 1251743 747671 747671 1744015 1744015 1196471 1196471 2209693 1303382 751907 690910 690910 1988123 101993 256165 256165 328880 337371 1575499 281596 281596 982582 1054500 1717732 1147674 1125564 940223 196493 105240 54279 617984 1497373 777896 777896 39072 348986 2078718 1346332 630778 1700257 1700257 1455842 14334 645027 171375 171375 772552 517616 189038 189038 729419 374415 1596284 1737201 1009480 1746217 360936 452711 1284764 1883091 2237845 1746498 1102132 1829380 2024007 524398 1351948 892334 1778751 1688858 1688858 1778639 570875 32113 880148 193573 1954687 648409 648409 1214385 958644 169875 1110460 587439 308357 703300 1795359 858875 858875 1792584 1754329 704682 704682 2011015 1135240 518095 1599067 755337 1857072 1659888 1292220 1292220 850913 111100 1730267 1730267 404990 731379 1864102 1864102 143645 143645 1820104 1681997 1681997 2196548 2196548 1359499 1359499 384952 384952 1647017 660684 360702 360702 1051721 1051721 2026952 2026952 512563 512563 1633428 1107649 710320 1582184 1065150 1065150 637536 41782 41782 1682521 1682521 577307 577307 2060402 2118270 2118270 634794 634794 1896803 1896803 841408 1247987 317706 118818 1607450 1607450 1063204 1063204 382037 1960962 2246305 1568206 2015723 1075815 1075815 1399143 434765 2052517 1711889 174721 354654 371280 371280 334389 1511636 1734994 128840 1096178 1068132 87253 87253 804937 506016 40680 1481234 1502484 1502484 1434046 1434046 290387 290387 1873390 1637648 473978 476446 1485458 559785 990049 990049 323706 323706 1910764 213109 838758 723317 1383671 1383671 1316804 1316804 193853 193853 1530536 1024048 1024048 989280 989280 970653 762793 762793
1242748,755710 966434 180916 2043176 94112 1264314 933800 1222971 1959845 1883123 1376869 881347 736460 1311207 1632995 904276 377601 210381 2125160 2234614 959218 1918821 1263532 1059461 1549614 1166931 98706 1812077 1387646 2188933 702971 1662784 1013504 1963260 657868 414257 162519 1832007 959859 714447 361544 275014 328827 547491 1973594 2062892 1612002 1080603 69691 809787 1305713 450068 1951651 1518318 639143 455161 1363210 924079 840289 763677 850252 2064732 738687 1792070 874406 221048 677637 1637354 294389 1228050 1084198 871400 407636 3285 1694049 1119340 931742 72423 1257518 1716569 533955 1984840 1702295 1659290 706815 173786 909364 1813197 1138401 299845 606697 1829571 1012513 915252 827803 1877349 1461351 370162 331536 845147 185719 2076793 1084038 822991 1988327 1328319 1589576 578250 1350179 717747 1200945 1232537 1478096 29556 1108811 1100412 180610 789361 1695785 564479 923189 265819 1126983 1255335 543160 191293 1967652 558663 417687 2169354 1784902 1983242 402292 138749 145672 2205147 1970654 1549892 830727 448513 2251934 640448 1183749 1900848 1871598 2152983 1953789 483640 1010792 1464888 1413182 2074350 1306504 2104400 2040485 1496166 1106483 989595 787767 26368 95650 71899 359211 1068208 1591620 528104 157422 1842747 854287 1303504 765898 1014416 1829517 1412628 888660 1006560 1771858
1259135,1543625 1775367 1834718 1799099 952786 604386 413754 2179329 114784 1655144 1144971 1118193 695033 869440 2239356 2182469 411241 1680818 824541 356878 253524 1616171 280014 1850212 2019252 1831732 1145248 127928 983911 983563 1178986 2058257 1820675 129294 910614 1908467 1844076 1207574 332860 1294288 1831816 529389 1126340 1975372 858405 1336503 752795 1766238 741605 2230875 905390 586508 1967428 599092 1979302 407790 1680728 600392 1295930 2199682 2188075 1721154 1516603 1311013 812191 1538246 664111 1412061 1010048 188870 1951616 1697407 1590412 1546834 561597 1657317 1924403 955166 2089283 1765608 3199 2191828 1078449 707101 345679 2079011 1282900 741805 474049 1936217 2009903 2003672 877759 54314 1768677 995407 281227 206006 205331 1044894 149739 188014 1126975 1528661 756734 2088531 2200702 350690 1808185 308290 1880959 1362214 1982274 390874 1125770 764144 684835 1968606 1190806 962907 458495 1872115 1523435 1427287 718940 442572 421140 1620892 1314310 638125 2142407 1593553 177565 1954505 1068221 741610 1346263 198538 226632 1387694 1201334 308968 194010 522970 164882
2140438,280389 2155562 1570118 1043663 1153360 252811 1571937 2104449 603131 542534 1116880 1769865 1989228 345514 2007538 1336604 498358 1211928 1462171 578868 1811609 1376916 1518120
652938,248156 758337 950416 1553954 1199725 260710 1449972 1379108 1279283 740846 906077 1726018 1210606 1232015 1796688 1398592 1323286 1916218 508368 208652 912532 465128 1117459 444183 2174005 353640 1325195 840220 158940 1730495 2130612 1570246 1311018 1128629 849131 549554 1996409 663080 228903 1998113 2156253 1442903 846544 955187 144930 65647 2201912 1110352 711848 1324622 1103333 1018651 978425 173140 1596670 1581404 1307915 124229 1605410 60779 259511 938072 171361 419453 54417 1498736 360753 1925548 1838036 1303888 1187748 280865 304086 1987268 1106833 486908 398250 598254 1357018 1303311 412270 177915 1626895 242464 624259 2205924 230983 1322535 2056220 1627087 1964262 2011782 1490143 1109919 726166 1446804 2138241 1786096 1449006 1258247 1047769 529580 453115 260766 176209 1575107 1492455 29314 668902 1551352 2074011 999691 485832 272471 1570317 1366547 645682 535786 2054757 1249020 2070000 2007661 1853165 1187697 1168575 777320 8200 707154 2120192 1228370 1558021 1942372 1871857 1199656 1457186 775452 1012679 1403446 1588050 1386483 1421504 602066 1642570 408645 135154 1798652 1308241 1810640 257136 2081826 1113603 780994 592044 814931 51315 1694828 1439479 762815 460617 339335 861890 383123 1592545 1515156 1090815 895064 2056727 1337977 1005054 1409049 1097744 1873155 1069380 153028 1965884 1377701 271754 15597 1609045 171662 1088154 669664 1964081 1486718 1538687 867249 84684 994539 1631524 1713300 1490205 139999 1853282 222533 2084322 1359687 743977 1425936 52457 2004426 747399 940309 241288 2228505 1812290 394196 654016 420042 3866 1198080 1518438 322980 1831518 1768270 1207964 1495619 724790 1347953 1104491 1162634 1133235 867512 1262844 665631 1650144 701466 1404297 133601 1356142 149996 107370 1878084 2041793 1654764 2002884 1489475 1117194 823374 708019 1286645 1096083 888782 103279 1288004 1062686 2020001 55664 756939 1849893 901107 1720593 66774 1527170 783535 1264789 565809 1655838 1576834 1341271 1809809 1074246 641833 1581972 1537847 1730947 2009806 303493 1035406 1544772 310828 1233554 482176 429102 827901 1286062 560252 41521 960597 859951 1457285 784893 442879 775360 1701984 1688003 608105 700907 2214767 1537581 847212 1744792 920241 1943951 1824548 1934237 2216380 2116738 1961639 1664727 1647824 1574703 1151556 1007144 968980 847232 398024 291450 266360 19082 1415564 1862397 1910820 2138657 2005882 869447 168621 2245761 2237670 1790157 899340 185718
341643,2205727 2100509 1980158 1639809 724045 648846 585014 544768 146188 131278 21083 19149 1508547 403068 1795449 242401 1848785 521974 2167356 1376133 648989 572547 1192139 963196 260422 1250131 1282072 1895070 1227229 2241425 470283 1912791 2169180 1927625 1661214 1833881 909730 809604 1936983 1769299 161383 1418033 1597810 2229690 2043409 120220 1755927 1553298 242697 1994816 1519679 420046 601251 1293160 2189842 1776312 1489280 416658 1348773 1879997 1064246 1757980 1227628 1178244 1130562 864155 2135375 1637164 1332264 1524620 1145582 722864
1210648,340288 113049 2151827 906792 615979 1269165 1402586 469262 2062349 293664 2231828 723730 1842467 919739 1535193 665194 2082202 501829 84477 121539 701201 1777944 327230 1505614 894790 271391 2183981 418176 1106081
1357459,1826302 1489088 1722544 412125 686788
1693347,2050583 1715384 1655563 572896 299455 1205395 1413417 75453 1934778 388432 1155307 320050 1447337 357039 1585377 143701 54824 1187246 608687 1265750 1224912 1612992 2116722 1814059 1089995 955609 1150243 552304 1305842 1648862 709599 571116 854884 377971 1410946 1600756 302713 804802 1537063 1755831 1162118 1830 483229 2252060 1425233 357714 2186368 1238592 32321 1840272 2038176 1195529 411137 680808 1646177 961254 423465 1895089 582849 82365 1214590 1970743 2216112 640354 418656 44521 732062 1652034 433262 338325 157928 2222997 155424 1985815 2165570 2239613 492357 348551 683342 909735 1168210 337983 2217703 145145 719796 389084 1773097 2091111 397300 1520067 1140216 709712 726666 857621 89519 945955 2074025 1125817 873191 1792927 1639495 1453545 637202 1712755 265473 90278 409932 1593057 802137 2717 945658 528983 1348987 196544 17764 1876919 407194 1370468 676597 812000 2095757 1260109 1201805 1785061 372730 1811806 2005011 687819 1508796 1477609 1356150 1146903 808519 65245
1745862,439515 1346488 1530026 668126 840600 1070169 457268 1169646 1412381 913119 2075246 931459 1774797 1417450 478256 754808 2177523 791650
1636019,1373904 2066179 639231 951531 1338901 297024 1595323 1176791 484890 1232603 1188852 570446 623261 436871 608874 847950 488052 211863 1987582 2240003 513904 417086 1659265 295583 2236683 1757083 2003309 463073 227747 1276049 879861 386298 583852 1832773 1926444 1428023 990096 887227
104117,863811 652311 1297765 270231 152505 157408 2233480 1969325 1727695 1303099 158556 522577 1072509 1173351 336010 484833 323775 976611 475391 1020186 634613
2209464,1961824 1369760 1064248 1438354 2060089 583218 1344212 1711469 1074791 1103473 1159689 864659 1304744 1910064 1174832
620218,589280 1967970 2141782 1184985 2061495 239620 1289079 790000 504435 1164320 850640
1087167,1881345 1566960 1494963 2022261 1773706 975653 2082554 1921160 400896 1393553 597679 1897528 1190379 1047519 1127144 480406 1884370 1416534 57054 2118221 1910834 1821994 1114818 2154297 1770214 1008194 986575 1108346 759632 833381 465672 799503 1026682
1652424,2243615 2120797 2099689 2086117 2047523 2009039 1993507 1973514 1953701 1939500 1769712 1714183 1654401 1570734 1432872 1331034 1224615 1024554 1020330 946521 876602 740213 731589 661521 637754 600967 557383 439990 393968 313767 192914 82466 2238995 970360 457213 1311199 989831 494470 1526885 782238 1798728 911527 282211 446081 216085 2118748 1197952 529959 792865 692262 2096410 704426 2062871 383746 733546 560839 573523 434024 287436 841235 1474486 1474486 901749 401812 947090 148188 1198015 707389 2012117 1070917 1790686 1220675 17627 1282449 1221985 888554 300042 518181 2198420 1630616 1284378 1122905 492192 1272146 574595 719970 1400639 1596113 504977 424712 153431 1880957 260754 730671 1044414 671497 1458805 815472 1565441 2133787 1267675 648810 263121 1685268 786349 605771 1857848 1240891 866189 853972 1714160 1044784 108474 440151 1319352 727634 2067102 407562 1531944 154419 2063047 434697 1132417 84725 893170 2199490 1184271 1152271 2152326 1194847 1019315 1211783 619482 578323 559920 1815092 1685841 1514678 1317491 2198370 2166038 1519965 1022820 474856 1796398 1611446 1175359 1030520 23120 2079393 1917395 1604248 1560983 860832 750028 1797075 1520404 1293907 1631356 1355883 480931 201636 1366975 767687 1161898 2106255 657895 1935581 1718347 1236040 791702 483170 475887 324355 2176146 1869926 1749663 412527 2029994 1831916 1783858 1501730 1429639 1195064 1077081 988368 901925 857185 2003135 625112 994170 469698 1264955 1087278 2161364 1130135 440452 1428995 269442 734589 1557319 544001 8883 2114300 1514477 782536 1785704 2232357 2217695 1746409 457063 1770078 1688300 959740 946525 1749752 771945 2189288 1552684 1574339 2009741 1505236 312974 2014304 565811 1677708 214292 1953558 1793102 1423318 1482106 1894737 1426218 1343138 383872 313422 660800 522875 893486 1577883 907661 1476268 481563 563450 2150137 1870409 2234268 1744701 340079 154910 2005787 477292 1225684 1441595 146013 1235818 1743336 1805188 1921274 1204328 997561 1474831 506889 1200812 1065336 1792414 958355 1579487 1332649 1444799 2144646 1160772 422439 1865521 1096854 900649 1322008 773322 1133448 687168 1058273 632548 598479 992245 1625771 281124 2113041 212654 1536931 1190626 591923 429529 107839 489484 181096 761724 2085985 603771 1491689 1372448 538421 319704 286286 666278 290266 1053644 480718 2121532 1826315 1542081 691561 2252357 2138593 814837 856178 2200785 1501845 1776677 1128871 1483555 1130962 660807 63222 39482 1442097 1938941 1692378 1254170 392822 11989 249439 42658 603785 459492 692884 670288 89248 2046793 1010371 1330286 1274671 71237 1519632 1512407 1816509 659409 63069 2252987 1566122 47501 2167790 2131329 1519628 212119 401914 1279539 371810 1734064 352977 289719 229966 140390 2149714 358393 187455 1937418 1246421 1885593 976268 2234402 2135059 853148 1797094 1727594 2227285 1657438 1504629 1356596 990986 938733 290887 227868 208465 1297646 13207 2114822 2109286 1955815 1780059 1699008 1542874 1447404 1025082 744886 553683 189166 1543220 923460 2021747 1270017 691889 1096331 542326 702138 5673 2197140 1296930 681110 209634 1816331 936951 2251532 1392112 424586 304780 1635061 1227974 1506818 1400226 755973 239979 2087546 1927417 1899096 1839047 1795469 1775581 1728506 1684035 1620062 1558653 1541202 1533301 1442885 1405130 1337589 1327875 1310144 1132656 1115380 1100279 1062886 1060944 1036216 924070 909084 880468 776934 761767 700354 462339 460349 387897 354025 303205 302312 253036 239247 218652 213259 105272 33919 12009
1128138,225842 1897925 109803 395476 450982 1755273 1502761 732252 1024298 1377334 468410
1734347,1906401 1468420
1554124,1039693 571979 1803346 287296 1744713 2216815 582089 1032972 1010518 1693757 674085 1084746 1692014 164049 90084 853796 789583
718549,664964 1786083 948293 1255693 1104559 1530140 530984 215790 1536846 555425
407254,1552215 2245233 831244 1639679 2047204 943151 2195442 1575143 1391935 1883423 1804194 893196 673527 2130144 1686709 1428964 1649187 1033679 1611128 1725406 1689697 306618 1321638 787828 238449 1527103 783853 1288372 920021 706471 2258806 1200839 680071 1098187 994913 22676 484607 1278024 1015010 1323110 118813 85066 2070372 6666 484174 732084 335094
366295,1711208 1639793 2137460 675146 663388 1327668
390887,2189088 2115722 1702004 1694052 1573944 1430100 1175271 1115735 1092700 967500 854915 742554 1399844 1290499 467185 23792 957612 540246 2116271 1268879 831947 1943397 227401 511781 1407327 1298916 1333155 2208331 1310049 1072658 1099149 2175252 876903 98426 1568849 1368011 1340575 127324 762107 1591937 1511082 2175855 1242200 1061314 615992 237179 2167833
2045676,1612317 1463840 1910484 1009187 1439331 472582 2063571 2034112 173463 2036586 1549292 1203466 940958 1873899 515613 1727860 1711230 1992682 201262 535506 450619 25362 1761605 1121824 1926813 1107591 1675001 339040 1354 194873 2146265 906677 109423 398401 232099 1065320 1043556 1925593 699908 1569739 1545605 888890 2213290 1340183 917016 539845 845025 1193008 2146574 1157638 917360 2134190 988976 2206732 1971659 1306516 676139 1515866 1189087 1903957 25705 1904050 1731907 303153
1627891,1336239 1080038 1527930 340820 1648609 1117352
1849079,1813730 320788 252605 633901 1337045 2036273 1366876 2030575 986404 1927894 2240801 2070035 2013454 1618509 1114235 1088223 956269 935781 890707 677851 604133 582170 487263 290508 247050 245281 90202 29930 543321 1800655 1119755 325031 1945430 2116805 662174 1761913 1719594 1545395 1353795 1270321 1159827 720694 452754 1693177 1203892 1108329 1091995 523241 54468 1595242 1769141 1099991 2240483 2150174 2069872 596249 1795910 1738098 1272673 295441 307767
964352,1662447 1518876 1108460 1331342 1769524 933884 929666 1025798 870868 763523 857252 2082676 1698818 91099 1387496 823175 1207823 1221234 1553689 410645 839139 238565 1664047 1230206 747022 2205281 1187289 1938433 2081721 999466 1736741 1452380 2142079 1364356 1468106 757798 698190 995878 1889097 1801675 2249871 385752 1839652 637543 37879 1925131 153020 1527149 2019450 1454245 1075067 1353090 262521 1282247 2228 1884505 1228877 237543 1235457 631881 610280 1838643 812558 2139993 1128635 433966 1531548 1113577 953033 838932 112792 1646405 1435784 1103767 2039023 1156024 2006933 713840 2023245 1495356 431780 1597548 474537 177701 89580 1382381 2027806 577588 1923116 1147822 216326
358156,2095939 1718689 735361 1657774 1062654 341589 378342 1722099 1676433 393858 311435 1504136 715551 1361221 100595 862814 905646 2248904 1544925 1435150 1160925 1817122 1551795 2211879
816921,1981700 200582 143283 345650 832753 1770801 2172420 1360101 693290 1464584 1251669 1673173 864923 1398254 2204175 572027 710188 331528 1006023 645583 1687676 1837206 558847 493508 1450613 420186 1952448 360635 1009353 654777 1397662 1296110 775849 569595 2121463 251866 2229139 163900 1339913 1222518 1345587 1376087 1273998 447756 1216640 1869615 1270407 2236159 825450 126311 2244765 702717 1620631 1794034 766332 411922 1848359 2253787 1612871 1183893 1063905 1747191 2111909 1752014 513216 1616058 1426597 71891 1911241 1372068 1562510 1126337 589182 1610124 578334 1062708 765810 1159735 2179413
268064,2228375 2123952 2042089 1886928 1878972 1876755 1780074 1770827 1729708 1719483 1696134 1658341 1602084 1484451 1351702 1296099 1020768 937651 831097 827151 814462 720186 407402 310228 304978 151385 106773 85248 61760 25730 1431530 800211 355536 81026 91072 1717330 1336325 1218688 465392 86225 263419 1941143 436684 2119446 1390421 69463 831524 1355440 1654633 1953781 1888517 973784 379548 1034982 1091851 74406 876978 496854 2132000 170713 60999 2155095 1164189 595227 2054956 53981 1047798 815538 2003928 1175938 1433671 403758 1671096 1108578 2226113 1951980 431030 973899 300646 2230643 700815 1841455 1189792 36857 1627543 95518 1985268 1131132 46351 1140985 690559 1222234 318422 1349115 2067885 2249036 140072 1486324 140025 960297 1051053 2205717 1590104 1518834 866374 2242847 1737218 385770 898427 873372 1958301 810669 1104164 1906120 2215766 1971577 1357282 41768 700666 323541 121500 2047175 1835516 1267983 44938 1819366 1619334 1248753 790164 760356 219111 1759222 291313
1783589,1274197 2116974 501162 1177206 2011680 2057848 1753440 1654235 1411155 1878980 1896841 1775406 497162 1793809 164277 1940552 189584 687022 1399210 1027930 2120294 370365 1142286 1064256 1737909 1375725 1029095 1710912 2149800 1361395 88916 2207872 594819 1411721 1639528 2206645 1836061 1963667 1643496 213603 1087422 574526 993953 1683248 1619474 191088 2218464 2162058 1678412 21087 747831 1610753 1857530 304472 12893 1799382 1706746 1093280 2154327 1828270 1717617 733661 1498694 435623 219100 2228522 1776736 933753 13161 201869 2193980 1632242 1875126 1832887 931353 448625 232838 1737631 1311249 1765754
874282,1004777 843289 791414 1910688 1483709 648838 483462 1948931 2176251 2157988 1425084 1887838 744554 1663403 1091298 1942029 384210 390872 151856 2042369 643640 2249305 2156586 314203 1038710 1344222 2121097 1648833 592367 1802737 58976 634179 433485 778630 763132 1272113 292714 1962841 442377 1850427 255 99731 864929 109821 565071 1330375 357535 2115618 1869687 795200 1092572 493116 1397717 353761 1618929 415193 654744 124401 1014435 474367 801568
939819,1521162 738433 2061898 1110779 2039879 1678055 162089 1124552
284466,32128 98671 366565
775997,1323970 884953 1813728 1061496 330164 81132 2225732 2214905 15681 764033 1356903 63263 1196858 1519261 1445642 1379000 1417318 216952 111606 1934068 251609 1751128 1350044 657617 203563 2251814 1933341 632914 273111 264620 1369648 215166 1949345 1499932 1404709 1964634 1586064 575664 1040871 720733 347146 206278 1728180 1313053 463498 163328 2069775 881379 843634 200005 489683 1563071 1276157 1438398 263445 1873533 1696596 401940 236672 1671261 1464752 1360726 1812248 962108 697474 362097 244442 2006530 1755654 449516 446298 138740 135366
974475,1530026 1570971
120653,2231622 2228016 2215905 2180832 2151402 1972324 1901909 1840752 1837022 1774633 1763939 1747712 1746252 1735600 1681752 1670615 1585010 1500812 1438397 1426979 1387711 1368438 1342316 1286340 1259872 1227511 1030516 899231 771395 759711 753333 738628 588810 534865 526346 448245 404183 403727 385697 365702 320579 261449 242181 238734 218980 182295 114951 90347 54850 13572 1870339 112501 1647953 1641975 257709 970075 1717409 1292449 688907 545070 1343588 278443 1887399 973130 266548 119870 1327731 1650184 1403744 2142655 2055549 908557 2197779 143114 542968 2006118 890923 1057218 1898845 1599571 1480022 1274833 1038195 755320 520264 1495316 729964 416025 571316 1825673 211977 16295 223520 1701980 1847817 959618 1969053 1887184 1215925 2075805 1989748 1818318 1810348 1181065 219952 1636222 1739716 1433339 771490 1487981 696003 1937372 1723090 1549168 608165 7683 2200054 1110353 654055 373002 1518220 110431 1688988 1577187 1367213 1280497 946198 1761300 228219 236846 581725 1935286 1001693 931573 641301 17828 671201 601772 1470714 183056 2093669 895438 67000 115566 1290373 415046 1070047 1680204 1285951 693645 893379 2015894 172084 1948361 690513 1233607 1771743 599757 877049 734229 520404 1086045 234150 1912784 1645353 1451145 469252 414693 97445 9432 289453 2135415 1800585 1756540 1220714 791027 223393 49748 1633889 1624044 1834588 668804 1360925 1436631 1518351 1040519 1967273 73094 2199367 1362628 298898 2042940 1905436 1527191 352362 1735093 1560697 2038551 2076588 916578 492419 2194766 874588 530416 1407501 1216424 483859 238694 303272 1000023 2219106 433645 158962 1404918 344946 2012717 1811639 481512 2124294 1381586 93167 899361 2005365 420544 95848 869777 392463 631764 1192790 2133934 943039 559492 2011440 1774883 585131
1431379,879013 344764 2165397 1154284 1633001 42125 432130 1376010 1402748 537716 665602 1927096
1308507,749791 1339176 447466 967991 2161859 141266 1126354 1860166 1410082 1205724 1643176 14127 271607 1271394 401715 81431 1337444 476499 2096972 2004212 919707 703467 278074 593160 2058360 94433 1971827 353717
713798,1168381 1035176 1773065 1137809 667626 20715 1444211 203808 1446524 1398429 1214005 139847 1326522 794255 530983 246759 1234988 400906 2705 1852095 697153 1438231 1457602 1479571 268236 1449982 293354 1130968 1536607 1061860 2231264 1888124 2095103 795804 2206914 1415094 1396951 2248499 1209255 1099747 823409 2187804 726408 1474726
